venda_id,data,loja_id,produto_id,vendedor_id,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,margem
348,2023-01-03,L009,P001,V002,2,45.9,0.0,91.8,36.0,55.8
349,2023-01-03,L009,P002,V002,3,42.9,0.0,128.7,51.0,77.7
350,2023-01-03,L009,P006,V006,2,10.9,0.0,21.8,7.6,14.2
351,2023-01-03,L009,P002,V006,3,42.9,0.0,128.7,51.0,77.7
352,2023-01-03,L010,P002,V001,1,42.9,0.0,42.9,17.0,25.9
353,2023-01-03,L010,P006,V004,1,10.9,0.0,10.9,3.8,7.1
354,2023-01-03,L010,P005,V005,6,12.9,0.0,77.4,27.0,50.4
355,2023-01-03,L010,P006,V004,1,10.9,0.0,10.9,3.8,7.1
356,2023-01-03,L010,P001,V002,1,45.9,0.0,45.9,18.0,27.9
357,2023-01-03,L010,P006,V004,2,10.9,0.0,21.8,7.6,14.2
358,2023-01-03,L010,P007,V006,1,38.9,0.0,38.9,14.0,24.9
359,2023-01-03,L011,P001,V005,2,45.9,0.0,91.8,36.0,55.8
360,2023-01-03,L011,P006,V004,5,10.9,0.0,54.5,19.0,35.5
361,2023-01-03,L011,P001,V003,2,45.9,0.0,91.8,36.0,55.8
362,2023-01-03,L011,P005,V004,2,12.9,0.0,25.8,9.0,16.8
363,2023-01-03,L012,P006,V005,7,10.9,0.0,76.3,26.6,49.7
364,2023-01-03,L012,P008,V006,1,3.9,0.0,3.9,1.2,2.7
365,2023-01-03,L012,P007,V005,4,38.9,0.0,155.6,56.0,99.6
366,2023-01-03,L012,P002,V004,2,42.9,0.0,85.8,34.0,51.8
367,2023-01-03,L012,P002,V003,2,42.9,0.0,85.8,34.0,51.8
368,2023-01-03,L012,P006,V004,7,10.9,0.0,76.3,26.6,49.7
369,2023-01-04,L001,P001,V004,1,45.9,0.0,45.9,18.0,27.9
370,2023-01-04,L001,P005,V006,1,12.9,0.0,12.9,4.5,8.4
371,2023-01-04,L001,P008,V004,2,3.9,0.0,7.8,2.4,5.4
372,2023-01-04,L001,P008,V002,3,3.9,0.0,11.7,3.6,8.1
373,2023-01-04,L001,P006,V002,2,10.9,0.0,21.8,7.6,14.2
374,2023-01-04,L001,P007,V005,4,38.9,0.0,155.6,56.0,99.6
375,2023-01-04,L001,P001,V004,3,45.9,0.0,137.7,54.0,83.7
376,2023-01-04,L001,P007,V005,2,38.9,0.0,77.8,28.0,49.8
377,2023-01-04,L001,P008,V001,6,3.9,0.0,23.4,7.2,16.2
378,2023-01-04,L001,P001,V006,1,45.9,0.0,45.9,18.0,27.9
379,2023-01-04,L001,P006,V002,1,10.9,0.0,10.9,3.8,7.1
380,2023-01-04,L002,P006,V002,2,10.9,0.0,21.8,7.6,14.2
381,2023-01-04,L002,P001,V003,3,45.9,0.0,137.7,54.0,83.7
382,2023-01-04,L002,P006,V003,2,10.9,0.0,21.8,7.6,14.2
383,2023-01-04,L002,P002,V004,2,42.9,0.0,85.8,34.0,51.8
384,2023-01-04,L002,P005,V003,2,12.9,0.0,25.8,9.0,16.8
385,2023-01-04,L002,P006,V003,3,10.9,0.0,32.7,11.4,21.3
386,2023-01-04,L002,P006,V003,2,10.9,0.0,21.8,7.6,14.2
387,2023-01-04,L002,P001,V004,5,45.9,0.0,229.5,90.0,139.5
388,2023-01-04,L002,P001,V006,2,45.9,0.0,91.8,36.0,55.8
389,2023-01-04,L003,P007,V001,3,38.9,0.0,116.7,42.0,74.7
390,2023-01-04,L003,P005,V002,1,12.9,0.0,12.9,4.5,8.4
391,2023-01-04,L003,P008,V001,3,3.9,0.0,11.7,3.6,8.1
392,2023-01-04,L003,P008,V001,3,3.9,0.0,11.7,3.6,8.1
393,2023-01-04,L003,P001,V002,1,45.9,0.0,45.9,18.0,27.9
394,2023-01-04,L003,P002,V001,3,42.9,0.0,128.7,51.0,77.7
395,2023-01-04,L003,P007,V002,4,38.9,0.0,155.6,56.0,99.6
396,2023-01-04,L003,P002,V002,4,42.9,0.0,171.6,68.0,103.6
397,2023-01-04,L003,P006,V006,2,10.9,0.0,21.8,7.6,14.2
398,2023-01-04,L003,P001,V005,3,45.9,0.0,137.7,54.0,83.7
399,2023-01-04,L004,P002,V004,1,42.9,0.0,42.9,17.0,25.9
400,2023-01-04,L004,P008,V003,1,3.9,0.0,3.9,1.2,2.7
401,2023-01-04,L004,P005,V002,1,12.9,0.0,12.9,4.5,8.4
402,2023-01-04,L004,P007,V005,4,38.9,0.0,155.6,56.0,99.6
403,2023-01-04,L004,P008,V006,2,3.9,0.0,7.8,2.4,5.4
404,2023-01-04,L004,P001,V002,6,45.9,0.0,275.4,108.0,167.4
405,2023-01-04,L004,P005,V001,3,12.9,0.0,38.7,13.5,25.2
406,2023-01-04,L004,P007,V001,2,38.9,0.0,77.8,28.0,49.8
407,2023-01-04,L005,P005,V005,4,12.9,0.0,51.6,18.0,33.6
408,2023-01-04,L005,P008,V004,1,3.9,0.0,3.9,1.2,2.7
409,2023-01-04,L005,P006,V006,6,10.9,0.0,65.4,22.8,42.6
410,2023-01-04,L005,P002,V001,2,42.9,0.0,85.8,34.0,51.8
411,2023-01-04,L005,P007,V006,2,38.9,0.0,77.8,28.0,49.8
412,2023-01-04,L005,P008,V002,1,3.9,0.0,3.9,1.2,2.7
413,2023-01-04,L005,P001,V006,1,45.9,0.0,45.9,18.0,27.9
414,2023-01-04,L005,P005,V006,3,12.9,0.0,38.7,13.5,25.2
415,2023-01-04,L005,P007,V001,4,38.9,0.0,155.6,56.0,99.6
416,2023-01-04,L005,P007,V001,4,38.9,0.0,155.6,56.0,99.6
417,2023-01-04,L005,P005,V005,6,12.9,0.0,77.4,27.0,50.4
418,2023-01-04,L005,P006,V006,1,10.9,0.0,10.9,3.8,7.1
419,2023-01-04,L006,P005,V001,2,12.9,0.0,25.8,9.0,16.8
420,2023-01-04,L006,P007,V006,1,38.9,0.0,38.9,14.0,24.9
421,2023-01-04,L006,P005,V001,1,12.9,0.0,12.9,4.5,8.4
422,2023-01-04,L006,P006,V004,2,10.9,0.0,21.8,7.6,14.2
423,2023-01-04,L006,P001,V004,3,45.9,0.0,137.7,54.0,83.7
424,2023-01-04,L006,P005,V006,1,12.9,0.0,12.9,4.5,8.4
425,2023-01-04,L006,P006,V006,3,10.9,0.0,32.7,11.4,21.3
426,2023-01-04,L006,P002,V004,1,42.9,0.0,42.9,17.0,25.9
427,2023-01-04,L006,P002,V006,2,42.9,0.0,85.8,34.0,51.8
428,2023-01-04,L006,P007,V006,1,38.9,0.0,38.9,14.0,24.9
429,2023-01-04,L006,P005,V005,3,12.9,0.0,38.7,13.5,25.2
430,2023-01-04,L006,P007,V004,1,38.9,0.0,38.9,14.0,24.9
431,2023-01-04,L006,P006,V004,1,10.9,0.0,10.9,3.8,7.1
432,2023-01-04,L007,P008,V005,2,3.9,0.0,7.8,2.4,5.4
433,2023-01-04,L007,P005,V003,4,12.9,0.0,51.6,18.0,33.6
434,2023-01-04,L007,P002,V001,1,42.9,0.0,42.9,17.0,25.9
435,2023-01-04,L007,P005,V004,2,12.9,0.0,25.8,9.0,16.8
436,2023-01-04,L007,P002,V004,2,42.9,0.0,85.8,34.0,51.8
437,2023-01-04,L007,P007,V005,2,38.9,0.0,77.8,28.0,49.8
438,2023-01-04,L007,P008,V004,5,3.9,0.0,19.5,6.0,13.5
439,2023-01-04,L007,P005,V001,3,12.9,0.0,38.7,13.5,25.2
440,2023-01-04,L007,P006,V003,1,10.9,0.0,10.9,3.8,7.1
441,2023-01-04,L008,P002,V004,6,42.9,0.0,257.4,102.0,155.4
442,2023-01-04,L008,P002,V003,1,42.9,0.0,42.9,17.0,25.9
443,2023-01-04,L008,P005,V003,1,12.9,0.0,12.9,4.5,8.4
444,2023-01-04,L008,P005,V005,3,12.9,0.0,38.7,13.5,25.2
445,2023-01-04,L008,P008,V003,1,3.9,0.0,3.9,1.2,2.7
446,2023-01-04,L008,P007,V001,1,38.9,0.0,38.9,14.0,24.9
447,2023-01-04,L008,P007,V002,1,38.9,0.0,38.9,14.0,24.9
448,2023-01-04,L008,P001,V002,1,45.9,0.0,45.9,18.0,27.9
449,2023-01-04,L008,P008,V004,3,3.9,0.0,11.7,3.6,8.1
450,2023-01-04,L008,P006,V005,3,10.9,0.0,32.7,11.4,21.3
451,2023-01-04,L008,P002,V006,1,42.9,0.0,42.9,17.0,25.9
452,2023-01-04,L008,P006,V006,3,10.9,0.0,32.7,11.4,21.3
453,2023-01-04,L008,P008,V004,1,3.9,0.0,3.9,1.2,2.7
454,2023-01-04,L008,P006,V001,3,10.9,0.0,32.7,11.4,21.3
455,2023-01-04,L008,P001,V003,1,45.9,0.0,45.9,18.0,27.9
456,2023-01-04,L009,P002,V004,2,42.9,0.0,85.8,34.0,51.8
457,2023-01-04,L009,P008,V002,2,3.9,0.0,7.8,2.4,5.4
458,2023-01-04,L009,P005,V006,2,12.9,0.0,25.8,9.0,16.8
459,2023-01-04,L009,P007,V003,3,38.9,0.0,116.7,42.0,74.7
460,2023-01-04,L009,P006,V005,3,10.9,0.0,32.7,11.4,21.3
461,2023-01-04,L009,P007,V003,6,38.9,0.0,233.4,84.0,149.4
462,2023-01-04,L009,P006,V006,4,10.9,0.0,43.6,15.2,28.4
463,2023-01-04,L009,P007,V003,3,38.9,0.0,116.7,42.0,74.7
464,2023-01-04,L009,P005,V006,1,12.9,0.0,12.9,4.5,8.4
465,2023-01-04,L009,P006,V003,3,10.9,0.0,32.7,11.4,21.3
466,2023-01-04,L009,P005,V003,5,12.9,0.0,64.5,22.5,42.0
467,2023-01-04,L010,P002,V001,3,42.9,0.0,128.7,51.0,77.7
468,2023-01-04,L010,P008,V002,2,3.9,0.0,7.8,2.4,5.4
469,2023-01-04,L010,P005,V001,3,12.9,0.0,38.7,13.5,25.2
470,2023-01-04,L010,P008,V005,3,3.9,0.0,11.7,3.6,8.1
471,2023-01-04,L010,P008,V002,1,3.9,0.0,3.9,1.2,2.7
472,2023-01-04,L010,P002,V002,3,42.9,0.0,128.7,51.0,77.7
473,2023-01-04,L010,P008,V004,1,3.9,0.0,3.9,1.2,2.7
474,2023-01-04,L011,P005,V006,3,12.9,0.0,38.7,13.5,25.2
475,2023-01-04,L011,P007,V005,3,38.9,0.0,116.7,42.0,74.7
476,2023-01-04,L011,P007,V003,4,38.9,0.0,155.6,56.0,99.6
477,2023-01-04,L011,P001,V002,4,45.9,0.0,183.6,72.0,111.6
478,2023-01-04,L011,P005,V002,1,12.9,0.0,12.9,4.5,8.4
479,2023-01-04,L011,P005,V002,4,12.9,0.0,51.6,18.0,33.6
480,2023-01-04,L011,P005,V001,1,12.9,0.0,12.9,4.5,8.4
481,2023-01-04,L011,P008,V005,2,3.9,0.0,7.8,2.4,5.4
482,2023-01-04,L011,P002,V003,5,42.9,0.0,214.5,85.0,129.5
483,2023-01-04,L011,P001,V001,3,45.9,0.0,137.7,54.0,83.7
484,2023-01-04,L011,P007,V003,3,38.9,0.0,116.7,42.0,74.7
485,2023-01-04,L012,P008,V002,1,3.9,0.0,3.9,1.2,2.7
486,2023-01-04,L012,P008,V004,3,3.9,0.0,11.7,3.6,8.1
487,2023-01-04,L012,P001,V001,4,45.9,0.0,183.6,72.0,111.6
488,2023-01-04,L012,P007,V003,2,38.9,0.0,77.8,28.0,49.8
489,2023-01-05,L001,P006,V004,5,10.9,0.0,54.5,19.0,35.5
490,2023-01-05,L001,P006,V003,2,10.9,0.0,21.8,7.6,14.2
491,2023-01-05,L001,P002,V001,2,42.9,0.0,85.8,34.0,51.8
492,2023-01-05,L001,P005,V004,1,12.9,0.0,12.9,4.5,8.4
493,2023-01-05,L001,P001,V001,1,45.9,0.0,45.9,18.0,27.9
494,2023-01-05,L001,P006,V004,2,10.9,0.0,21.8,7.6,14.2
495,2023-01-05,L001,P001,V005,3,45.9,0.0,137.7,54.0,83.7
496,2023-01-05,L001,P008,V006,1,3.9,0.0,3.9,1.2,2.7
497,2023-01-05,L002,P001,V002,1,45.9,0.0,45.9,18.0,27.9
498,2023-01-05,L002,P002,V005,2,42.9,0.0,85.8,34.0,51.8
499,2023-01-05,L002,P005,V001,3,12.9,0.0,38.7,13.5,25.2
500,2023-01-05,L002,P002,V001,4,42.9,0.0,171.6,68.0,103.6
501,2023-01-05,L002,P007,V004,2,38.9,0.0,77.8,28.0,49.8
502,2023-01-05,L002,P007,V005,3,38.9,0.0,116.7,42.0,74.7
503,2023-01-05,L002,P007,V002,4,38.9,0.0,155.6,56.0,99.6
504,2023-01-05,L002,P007,V004,1,38.9,0.0,38.9,14.0,24.9
505,2023-01-05,L002,P006,V004,1,10.9,0.0,10.9,3.8,7.1
506,2023-01-05,L002,P005,V005,3,12.9,0.0,38.7,13.5,25.2
507,2023-01-05,L003,P006,V003,2,10.9,0.0,21.8,7.6,14.2
508,2023-01-05,L003,P007,V005,5,38.9,0.0,194.5,70.0,124.5
509,2023-01-05,L003,P001,V005,1,45.9,0.0,45.9,18.0,27.9
510,2023-01-05,L003,P008,V001,3,3.9,0.0,11.7,3.6,8.1
511,2023-01-05,L003,P002,V006,2,42.9,0.0,85.8,34.0,51.8
512,2023-01-05,L003,P002,V003,1,42.9,0.0,42.9,17.0,25.9
513,2023-01-05,L003,P008,V001,2,3.9,0.0,7.8,2.4,5.4
514,2023-01-05,L003,P002,V002,4,42.9,0.0,171.6,68.0,103.6
515,2023-01-05,L003,P002,V005,2,42.9,0.0,85.8,34.0,51.8
516,2023-01-05,L003,P001,V002,1,45.9,0.0,45.9,18.0,27.9
517,2023-01-05,L003,P001,V004,4,45.9,0.0,183.6,72.0,111.6
518,2023-01-05,L003,P006,V006,5,10.9,0.0,54.5,19.0,35.5
519,2023-01-05,L003,P007,V004,3,38.9,0.0,116.7,42.0,74.7
520,2023-01-05,L004,P005,V001,3,12.9,0.0,38.7,13.5,25.2
521,2023-01-05,L004,P002,V003,5,42.9,0.0,214.5,85.0,129.5
522,2023-01-05,L004,P008,V003,2,3.9,0.0,7.8,2.4,5.4
523,2023-01-05,L004,P008,V004,3,3.9,0.0,11.7,3.6,8.1
524,2023-01-05,L004,P001,V006,2,45.9,0.0,91.8,36.0,55.8
525,2023-01-05,L004,P002,V003,7,42.9,0.0,300.3,119.0,181.3
526,2023-01-05,L004,P008,V005,2,3.9,0.0,7.8,2.4,5.4
527,2023-01-05,L004,P008,V002,1,3.9,0.0,3.9,1.2,2.7
528,2023-01-05,L004,P006,V001,4,10.9,0.0,43.6,15.2,28.4
529,2023-01-05,L004,P007,V002,4,38.9,0.0,155.6,56.0,99.6
530,2023-01-05,L004,P008,V002,4,3.9,0.0,15.6,4.8,10.8
531,2023-01-05,L004,P005,V002,3,12.9,0.0,38.7,13.5,25.2
532,2023-01-05,L004,P001,V001,3,45.9,0.0,137.7,54.0,83.7
533,2023-01-05,L004,P002,V003,1,42.9,0.0,42.9,17.0,25.9
534,2023-01-05,L005,P007,V006,5,38.9,0.0,194.5,70.0,124.5
535,2023-01-05,L005,P007,V003,2,38.9,0.0,77.8,28.0,49.8
536,2023-01-05,L005,P006,V001,3,10.9,0.0,32.7,11.4,21.3
537,2023-01-05,L005,P006,V006,2,10.9,0.0,21.8,7.6,14.2
538,2023-01-05,L005,P005,V006,4,12.9,0.0,51.6,18.0,33.6
539,2023-01-05,L005,P006,V003,1,10.9,0.0,10.9,3.8,7.1
540,2023-01-05,L005,P007,V005,1,38.9,0.0,38.9,14.0,24.9
541,2023-01-05,L005,P006,V004,6,10.9,0.0,65.4,22.8,42.6
542,2023-01-05,L005,P001,V005,4,45.9,0.0,183.6,72.0,111.6
543,2023-01-05,L005,P001,V004,4,45.9,0.0,183.6,72.0,111.6
544,2023-01-05,L005,P008,V003,2,3.9,0.0,7.8,2.4,5.4
545,2023-01-05,L006,P007,V003,5,38.9,0.0,194.5,70.0,124.5
546,2023-01-05,L006,P001,V001,4,45.9,0.0,183.6,72.0,111.6
547,2023-01-05,L006,P002,V006,2,42.9,0.0,85.8,34.0,51.8
548,2023-01-05,L006,P007,V005,1,38.9,0.0,38.9,14.0,24.9
549,2023-01-05,L006,P001,V006,1,45.9,0.0,45.9,18.0,27.9
550,2023-01-05,L006,P005,V005,3,12.9,0.0,38.7,13.5,25.2
551,2023-01-05,L006,P001,V002,2,45.9,0.0,91.8,36.0,55.8
552,2023-01-05,L006,P006,V005,5,10.9,0.0,54.5,19.0,35.5
553,2023-01-05,L006,P008,V004,1,3.9,0.0,3.9,1.2,2.7
554,2023-01-05,L006,P005,V002,2,12.9,0.0,25.8,9.0,16.8
555,2023-01-05,L006,P007,V004,4,38.9,0.0,155.6,56.0,99.6
556,2023-01-05,L006,P008,V004,2,3.9,0.0,7.8,2.4,5.4
557,2023-01-05,L006,P001,V004,2,45.9,0.0,91.8,36.0,55.8
558,2023-01-05,L006,P005,V004,5,12.9,0.0,64.5,22.5,42.0
559,2023-01-05,L006,P005,V003,4,12.9,0.0,51.6,18.0,33.6
560,2023-01-05,L006,P008,V001,4,3.9,0.0,15.6,4.8,10.8
561,2023-01-05,L007,P002,V003,2,42.9,0.0,85.8,34.0,51.8
562,2023-01-05,L007,P006,V006,1,10.9,0.0,10.9,3.8,7.1
563,2023-01-05,L007,P006,V003,1,10.9,0.0,10.9,3.8,7.1
564,2023-01-05,L007,P008,V004,3,3.9,0.0,11.7,3.6,8.1
565,2023-01-05,L007,P007,V001,2,38.9,0.0,77.8,28.0,49.8
566,2023-01-05,L007,P006,V001,1,10.9,0.0,10.9,3.8,7.1
567,2023-01-05,L007,P005,V003,1,12.9,0.0,12.9,4.5,8.4
568,2023-01-05,L007,P005,V001,1,12.9,0.0,12.9,4.5,8.4
569,2023-01-05,L007,P006,V005,1,10.9,0.0,10.9,3.8,7.1
570,2023-01-05,L007,P001,V006,3,45.9,0.0,137.7,54.0,83.7
571,2023-01-05,L008,P007,V004,1,38.9,0.0,38.9,14.0,24.9
572,2023-01-05,L008,P006,V001,1,10.9,0.0,10.9,3.8,7.1
573,2023-01-05,L008,P002,V005,5,42.9,0.0,214.5,85.0,129.5
574,2023-01-05,L008,P005,V005,2,12.9,0.0,25.8,9.0,16.8
575,2023-01-05,L008,P006,V006,4,10.9,0.0,43.6,15.2,28.4
576,2023-01-05,L008,P006,V001,3,10.9,0.0,32.7,11.4,21.3
577,2023-01-05,L008,P002,V003,1,42.9,0.0,42.9,17.0,25.9
578,2023-01-05,L008,P007,V002,1,38.9,0.0,38.9,14.0,24.9
579,2023-01-05,L008,P005,V004,2,12.9,0.0,25.8,9.0,16.8
580,2023-01-05,L008,P008,V004,2,3.9,0.0,7.8,2.4,5.4
581,2023-01-05,L008,P001,V001,1,45.9,0.0,45.9,18.0,27.9
582,2023-01-05,L008,P008,V005,1,3.9,0.0,3.9,1.2,2.7
583,2023-01-05,L008,P002,V006,1,42.9,0.0,42.9,17.0,25.9
584,2023-01-05,L008,P002,V003,4,42.9,0.0,171.6,68.0,103.6
585,2023-01-05,L008,P007,V001,1,38.9,0.0,38.9,14.0,24.9
586,2023-01-05,L008,P007,V004,5,38.9,0.0,194.5,70.0,124.5
587,2023-01-05,L009,P001,V002,2,45.9,0.0,91.8,36.0,55.8
588,2023-01-05,L009,P001,V004,1,45.9,0.0,45.9,18.0,27.9
589,2023-01-05,L009,P001,V006,1,45.9,0.0,45.9,18.0,27.9
590,2023-01-05,L009,P002,V004,5,42.9,0.0,214.5,85.0,129.5
591,2023-01-05,L010,P008,V003,3,3.9,0.0,11.7,3.6,8.1
592,2023-01-05,L010,P007,V006,1,38.9,0.0,38.9,14.0,24.9
593,2023-01-05,L010,P005,V004,2,12.9,0.0,25.8,9.0,16.8
594,2023-01-05,L010,P006,V004,1,10.9,0.0,10.9,3.8,7.1
595,2023-01-05,L010,P002,V004,3,42.9,0.0,128.7,51.0,77.7
596,2023-01-05,L010,P007,V002,3,38.9,0.0,116.7,42.0,74.7
597,2023-01-05,L010,P006,V002,1,10.9,0.0,10.9,3.8,7.1
598,2023-01-05,L010,P007,V005,3,38.9,0.0,116.7,42.0,74.7
599,2023-01-05,L010,P008,V002,1,3.9,0.0,3.9,1.2,2.7
600,2023-01-05,L010,P001,V003,3,45.9,0.0,137.7,54.0,83.7
601,2023-01-05,L010,P006,V003,1,10.9,0.0,10.9,3.8,7.1
602,2023-01-05,L010,P007,V003,1,38.9,0.0,38.9,14.0,24.9
603,2023-01-05,L010,P001,V003,1,45.9,0.0,45.9,18.0,27.9
604,2023-01-05,L011,P008,V003,2,3.9,0.0,7.8,2.4,5.4
605,2023-01-05,L011,P007,V005,2,38.9,0.0,77.8,28.0,49.8
606,2023-01-05,L011,P008,V004,4,3.9,0.0,15.6,4.8,10.8
607,2023-01-05,L011,P002,V004,1,42.9,0.0,42.9,17.0,25.9
608,2023-01-05,L011,P007,V004,3,38.9,0.0,116.7,42.0,74.7
609,2023-01-05,L011,P005,V003,2,12.9,0.0,25.8,9.0,16.8
610,2023-01-05,L011,P007,V005,3,38.9,0.0,116.7,42.0,74.7
611,2023-01-05,L011,P006,V004,5,10.9,0.0,54.5,19.0,35.5
612,2023-01-05,L011,P005,V002,1,12.9,0.0,12.9,4.5,8.4
613,2023-01-05,L011,P008,V002,2,3.9,0.0,7.8,2.4,5.4
614,2023-01-05,L011,P007,V004,5,38.9,0.0,194.5,70.0,124.5
615,2023-01-05,L011,P002,V004,2,42.9,0.0,85.8,34.0,51.8
616,2023-01-05,L011,P001,V003,3,45.9,0.0,137.7,54.0,83.7
617,2023-01-05,L012,P008,V004,5,3.9,0.0,19.5,6.0,13.5
618,2023-01-05,L012,P008,V004,4,3.9,0.0,15.6,4.8,10.8
619,2023-01-05,L012,P006,V006,2,10.9,0.0,21.8,7.6,14.2
620,2023-01-05,L012,P008,V002,2,3.9,0.0,7.8,2.4,5.4
621,2023-01-05,L012,P006,V001,5,10.9,0.0,54.5,19.0,35.5
622,2023-01-05,L012,P002,V005,4,42.9,0.0,171.6,68.0,103.6
623,2023-01-05,L012,P007,V003,3,38.9,0.0,116.7,42.0,74.7
624,2023-01-05,L012,P001,V004,2,45.9,0.0,91.8,36.0,55.8
625,2023-01-05,L012,P001,V005,4,45.9,0.0,183.6,72.0,111.6
626,2023-01-06,L001,P006,V001,5,10.9,0.0,54.5,19.0,35.5
627,2023-01-06,L001,P008,V002,1,3.9,0.0,3.9,1.2,2.7
628,2023-01-06,L001,P006,V006,2,10.9,0.0,21.8,7.6,14.2
629,2023-01-06,L001,P002,V001,1,42.9,0.0,42.9,17.0,25.9
630,2023-01-06,L001,P006,V003,2,10.9,0.0,21.8,7.6,14.2
631,2023-01-06,L001,P005,V005,3,12.9,0.0,38.7,13.5,25.2
632,2023-01-06,L001,P008,V004,3,3.9,0.0,11.7,3.6,8.1
633,2023-01-06,L001,P008,V001,1,3.9,0.0,3.9,1.2,2.7
634,2023-01-06,L001,P005,V006,2,12.9,0.0,25.8,9.0,16.8
635,2023-01-06,L001,P007,V004,4,38.9,0.0,155.6,56.0,99.6
636,2023-01-06,L002,P005,V006,4,12.9,0.0,51.6,18.0,33.6
637,2023-01-06,L002,P008,V004,1,3.9,0.0,3.9,1.2,2.7
638,2023-01-06,L002,P007,V001,4,38.9,0.0,155.6,56.0,99.6
639,2023-01-06,L002,P007,V001,1,38.9,0.0,38.9,14.0,24.9
640,2023-01-06,L002,P002,V006,4,42.9,0.0,171.6,68.0,103.6
641,2023-01-06,L002,P008,V003,2,3.9,0.0,7.8,2.4,5.4
642,2023-01-06,L002,P002,V006,3,42.9,0.0,128.7,51.0,77.7
643,2023-01-06,L002,P001,V004,2,45.9,0.0,91.8,36.0,55.8
644,2023-01-06,L002,P001,V006,2,45.9,0.0,91.8,36.0,55.8
645,2023-01-06,L003,P008,V001,2,3.9,0.0,7.8,2.4,5.4
646,2023-01-06,L003,P006,V002,1,10.9,0.0,10.9,3.8,7.1
647,2023-01-06,L003,P008,V003,2,3.9,0.0,7.8,2.4,5.4
648,2023-01-06,L003,P001,V001,1,45.9,0.0,45.9,18.0,27.9
649,2023-01-06,L003,P005,V001,2,12.9,0.0,25.8,9.0,16.8
650,2023-01-06,L003,P005,V003,6,12.9,0.0,77.4,27.0,50.4
651,2023-01-06,L003,P005,V004,4,12.9,0.0,51.6,18.0,33.6
652,2023-01-06,L003,P002,V002,1,42.9,0.0,42.9,17.0,25.9
653,2023-01-06,L003,P007,V004,2,38.9,0.0,77.8,28.0,49.8
654,2023-01-06,L003,P007,V006,5,38.9,0.0,194.5,70.0,124.5
655,2023-01-06,L003,P002,V002,2,42.9,0.0,85.8,34.0,51.8
656,2023-01-06,L003,P002,V001,3,42.9,0.0,128.7,51.0,77.7
657,2023-01-06,L003,P007,V004,2,38.9,0.0,77.8,28.0,49.8
658,2023-01-06,L003,P007,V006,1,38.9,0.0,38.9,14.0,24.9
659,2023-01-06,L003,P002,V004,4,42.9,0.0,171.6,68.0,103.6
660,2023-01-06,L004,P007,V002,3,38.9,0.0,116.7,42.0,74.7
661,2023-01-06,L004,P002,V004,1,42.9,0.0,42.9,17.0,25.9
662,2023-01-06,L004,P008,V003,4,3.9,0.0,15.6,4.8,10.8
663,2023-01-06,L004,P006,V003,3,10.9,0.0,32.7,11.4,21.3
664,2023-01-06,L004,P008,V001,1,3.9,0.0,3.9,1.2,2.7
665,2023-01-06,L004,P006,V003,1,10.9,0.0,10.9,3.8,7.1
666,2023-01-06,L004,P008,V005,2,3.9,0.0,7.8,2.4,5.4
667,2023-01-06,L004,P002,V001,2,42.9,0.0,85.8,34.0,51.8
668,2023-01-06,L004,P006,V003,1,10.9,0.0,10.9,3.8,7.1
669,2023-01-06,L004,P007,V003,3,38.9,0.0,116.7,42.0,74.7
670,2023-01-06,L004,P008,V004,1,3.9,0.0,3.9,1.2,2.7
671,2023-01-06,L004,P008,V003,4,3.9,0.0,15.6,4.8,10.8
672,2023-01-06,L004,P006,V003,4,10.9,0.0,43.6,15.2,28.4
673,2023-01-06,L004,P002,V004,1,42.9,0.0,42.9,17.0,25.9
674,2023-01-06,L004,P006,V001,2,10.9,0.0,21.8,7.6,14.2
675,2023-01-06,L004,P002,V004,1,42.9,0.0,42.9,17.0,25.9
676,2023-01-06,L005,P007,V003,2,38.9,0.0,77.8,28.0,49.8
677,2023-01-06,L005,P007,V003,1,38.9,0.0,38.9,14.0,24.9
678,2023-01-06,L005,P008,V003,4,3.9,0.0,15.6,4.8,10.8
679,2023-01-06,L005,P001,V006,5,45.9,0.0,229.5,90.0,139.5
680,2023-01-06,L005,P006,V003,1,10.9,0.0,10.9,3.8,7.1
681,2023-01-06,L005,P001,V005,1,45.9,0.0,45.9,18.0,27.9
682,2023-01-06,L005,P008,V006,3,3.9,0.0,11.7,3.6,8.1
683,2023-01-06,L005,P001,V005,6,45.9,0.0,275.4,108.0,167.4
684,2023-01-06,L005,P008,V004,2,3.9,0.0,7.8,2.4,5.4
685,2023-01-06,L005,P005,V002,2,12.9,0.0,25.8,9.0,16.8
686,2023-01-06,L005,P007,V003,2,38.9,0.0,77.8,28.0,49.8
687,2023-01-06,L005,P002,V006,3,42.9,0.0,128.7,51.0,77.7
688,2023-01-06,L006,P002,V005,4,42.9,0.0,171.6,68.0,103.6
689,2023-01-06,L006,P005,V006,1,12.9,0.0,12.9,4.5,8.4
690,2023-01-06,L006,P008,V006,2,3.9,0.0,7.8,2.4,5.4
691,2023-01-06,L006,P008,V002,3,3.9,0.0,11.7,3.6,8.1
692,2023-01-06,L006,P008,V001,1,3.9,0.0,3.9,1.2,2.7
693,2023-01-06,L006,P008,V006,3,3.9,0.0,11.7,3.6,8.1
694,2023-01-06,L006,P001,V003,1,45.9,0.0,45.9,18.0,27.9
695,2023-01-06,L006,P006,V001,1,10.9,0.0,10.9,3.8,7.1
